country;variable;percentile;year;value;age;pop
CA;wwealh999i;p0p100;1991;3.0260015;999;i
CA;wwealh999i;p0p100;1992;3.2212586;999;i
CA;wwealh999i;p0p100;1993;3.4184859;999;i
CA;wwealh999i;p0p100;1994;3.541837;999;i
CA;wwealh999i;p0p100;1995;3.6039321;999;i
CA;wwealh999i;p0p100;1996;3.8047967;999;i
CA;wwealh999i;p0p100;1997;3.9436986;999;i
CA;wwealh999i;p0p100;1998;4.0801668;999;i
CA;wwealh999i;p0p100;1999;4.0264144;999;i
CA;wwealh999i;p0p100;2000;3.8445659;999;i
CA;wwealh999i;p0p100;2001;3.8440642;999;i
CA;wwealh999i;p0p100;2002;3.7152328;999;i
CA;wwealh999i;p0p100;2003;3.6878691;999;i
CA;wwealh999i;p0p100;2004;3.6749461;999;i
CA;wwealh999i;p0p100;2005;3.7280059;999;i
CA;wwealh999i;p0p100;2006;3.9319236;999;i
CA;wwealh999i;p0p100;2007;4.076417;999;i
CA;wwealh999i;p0p100;2008;3.9520881;999;i
CA;wwealh999i;p0p100;2009;4.363533;999;i
CA;wwealh999i;p0p100;2010;4.4466062;999;i
CA;wwealh999i;p0p100;2011;4.4433093;999;i
CA;wwealh999i;p0p100;2012;4.6351686;999;i
CA;wwealh999i;p0p100;2013;4.8338299;999;i
CA;wwealh999i;p0p100;2014;5.0352941;999;i
CA;wwealh999i;p0p100;2015;5.3995662;999;i
CA;wwealh999i;p0p100;2016;5.6362872;999;i
CA;wwealg999i;p0p100;1970;0.30554733;999;i
CA;wwealg999i;p0p100;1971;0.31079492;999;i
CA;wwealg999i;p0p100;1972;0.33410704;999;i
CA;wwealg999i;p0p100;1973;0.38122907;999;i
CA;wwealg999i;p0p100;1974;0.47312763;999;i
CA;wwealg999i;p0p100;1975;0.51572227;999;i
CA;wwealg999i;p0p100;1976;0.46445078;999;i
CA;wwealg999i;p0p100;1977;0.46898997;999;i
CA;wwealg999i;p0p100;1978;0.47642106;999;i
CA;wwealg999i;p0p100;1979;0.45854008;999;i
CA;wwealg999i;p0p100;1980;0.4470571;999;i
CA;wwealg999i;p0p100;1981;0.39487156;999;i
CA;wwealg999i;p0p100;1982;0.30341643;999;i
CA;wwealg999i;p0p100;1983;0.17922115;999;i
CA;wwealg999i;p0p100;1984;0.087002344;999;i
CA;wwealg999i;p0p100;1985;-0.0042912075;999;i
CA;wwealg999i;p0p100;1986;-0.12051727;999;i
CA;wwealg999i;p0p100;1987;-0.17090729;999;i
CA;wwealg999i;p0p100;1988;-0.16472481;999;i
CA;wwealg999i;p0p100;1989;-0.19831748;999;i
CA;wwealg999i;p0p100;1990;-0.24013276;999;i
CA;wwealg999i;p0p100;1991;-0.3563267;999;i
CA;wwealg999i;p0p100;1992;-0.46501842;999;i
CA;wwealg999i;p0p100;1993;-0.52482522;999;i
CA;wwealg999i;p0p100;1994;-0.56809801;999;i
CA;wwealg999i;p0p100;1995;-0.57877302;999;i
CA;wwealg999i;p0p100;1996;-0.60877937;999;i
CA;wwealg999i;p0p100;1997;-0.59505403;999;i
CA;wwealg999i;p0p100;1998;-0.59281588;999;i
CA;wwealg999i;p0p100;1999;-0.48571604;999;i
CA;wwealg999i;p0p100;2000;-0.32332733;999;i
CA;wwealg999i;p0p100;2001;-0.30863154;999;i
CA;wwealg999i;p0p100;2002;-0.31960198;999;i
CA;wwealg999i;p0p100;2003;-0.27740201;999;i
CA;wwealg999i;p0p100;2004;-0.21320617;999;i
CA;wwealg999i;p0p100;2005;-0.11510819;999;i
CA;wwealg999i;p0p100;2006;-0.046656944;999;i
CA;wwealg999i;p0p100;2007;0.0068886816;999;i
CA;wwealg999i;p0p100;2008;0.017314995;999;i
CA;wwealg999i;p0p100;2009;-0.0088037085;999;i
CA;wwealg999i;p0p100;2010;-0.010708721;999;i
CA;wwealg999i;p0p100;2011;-0.02134718;999;i
CA;wwealg999i;p0p100;2012;-0.063577741;999;i
CA;wwealg999i;p0p100;2013;-0.042511635;999;i
CA;wwealg999i;p0p100;2014;0.0008395205;999;i
CA;wwealg999i;p0p100;2015;-0.042436268;999;i
CA;wwealg999i;p0p100;2016;-0.05795265;999;i
CA;wwealc999i;p0p100;1970;-0.11393826;999;i
CA;wwealc999i;p0p100;1971;-0.14608146;999;i
CA;wwealc999i;p0p100;1972;-0.08077877;999;i
CA;wwealc999i;p0p100;1973;0.10662573;999;i
CA;wwealc999i;p0p100;1974;0.36793944;999;i
CA;wwealc999i;p0p100;1975;0.48780975;999;i
CA;wwealc999i;p0p100;1976;0.48910648;999;i
CA;wwealc999i;p0p100;1977;0.61487705;999;i
CA;wwealc999i;p0p100;1978;0.73699713;999;i
CA;wwealc999i;p0p100;1979;0.78775644;999;i
CA;wwealc999i;p0p100;1980;0.81472087;999;i
CA;wwealc999i;p0p100;1981;0.70068252;999;i
CA;wwealc999i;p0p100;1982;0.59767026;999;i
CA;wwealc999i;p0p100;1983;0.50108171;999;i
CA;wwealc999i;p0p100;1984;0.50080281;999;i
CA;wwealc999i;p0p100;1985;0.5398199;999;i
CA;wwealc999i;p0p100;1986;0.48653856;999;i
CA;wwealc999i;p0p100;1987;0.50092542;999;i
CA;wwealc999i;p0p100;1988;0.61962378;999;i
CA;wwealc999i;p0p100;1989;0.67161167;999;i
CA;wwealc999i;p0p100;1990;0.69304609;999;i
CA;wwealc999i;p0p100;1991;0.5765717;999;i
CA;wwealc999i;p0p100;1992;0.43224645;999;i
CA;wwealc999i;p0p100;1993;0.38498217;999;i
CA;wwealc999i;p0p100;1994;0.42996255;999;i
CA;wwealc999i;p0p100;1995;0.57721496;999;i
CA;wwealc999i;p0p100;1996;0.5517149;999;i
CA;wwealc999i;p0p100;1997;0.3924903;999;i
CA;wwealc999i;p0p100;1998;0.37807098;999;i
CA;wwealc999i;p0p100;1999;0.42492023;999;i
CA;wwealc999i;p0p100;2000;0.57957143;999;i
CA;wwealc999i;p0p100;2001;0.58298057;999;i
CA;wwealc999i;p0p100;2002;0.55409312;999;i
CA;wwealc999i;p0p100;2003;0.53368729;999;i
CA;wwealc999i;p0p100;2004;0.50305414;999;i
CA;wwealc999i;p0p100;2005;0.58299458;999;i
CA;wwealc999i;p0p100;2006;0.55533665;999;i
CA;wwealc999i;p0p100;2007;0.36407182;999;i
CA;wwealc999i;p0p100;2008;0.51643884;999;i
CA;wwealc999i;p0p100;2009;0.66153008;999;i
CA;wwealc999i;p0p100;2010;0.39351338;999;i
CA;wwealc999i;p0p100;2011;0.4765026;999;i
CA;wwealc999i;p0p100;2012;0.48464391;999;i
CA;wwealc999i;p0p100;2013;0.32380515;999;i
CA;wwealc999i;p0p100;2014;0.16819717;999;i
CA;wwealc999i;p0p100;2015;0.1337312;999;i
CA;wwealc999i;p0p100;2016;0.062706627;999;i
CA;wincta992i;p99p100;1982;0.16944984;992;i
CA;wincta992i;p99p100;1983;0.21004955;992;i
CA;wincta992i;p99p100;1984;0.2073821;992;i
CA;wincta992i;p99p100;1985;0.15559274;992;i
CA;wincta992i;p99p100;1986;0.20237233;992;i
CA;wincta992i;p99p100;1987;0.17148703;992;i
CA;wincta992i;p99p100;1988;0.19106404;992;i
CA;wincta992i;p99p100;1989;0.16726424;992;i
CA;wincta992i;p99p100;1990;0.2396301;992;i
CA;wincta992i;p99p100;1991;0.25311363;992;i
CA;wincta992i;p99p100;1992;0.25985408;992;i
CA;wincta992i;p99p100;1993;0.24816132;992;i
CA;wincta992i;p99p100;1994;0.19609086;992;i
CA;wincta992i;p99p100;1995;0.28975886;992;i
CA;wincta992i;p99p100;1996;0.29333827;992;i
CA;wincta992i;p99p100;1997;0.29108942;992;i
CA;wincta992i;p99p100;1998;0.28676537;992;i
CA;wincta992i;p99p100;1999;0.27637875;992;i
CA;wincta992i;p99p100;2000;0.25710273;992;i
CA;wincta992i;p99p100;2001;0.2561543;992;i
CA;wincta992i;p99p100;2002;0.26155007;992;i
CA;wincta992i;p99p100;2003;0.25792497;992;i
CA;wincta992i;p99p100;2004;0.24464446;992;i
CA;wincta992i;p99p100;2005;0.23898254;992;i
CA;wincta992i;p99p100;2006;0.23575282;992;i
CA;wincta992i;p99p100;2007;0.22838242;992;i
CA;wincta992i;p99p100;2008;0.24201529;992;i
CA;wincta992i;p99p100;2009;0.25758144;992;i
CA;wincta992i;p99p100;2010;0.24816655;992;i
CA;tptinc992i;p99p99.5;1950;124289.2;992;i
CA;tptinc992i;p99p99.5;1951;120886.1;992;i
CA;tptinc992i;p99p99.5;1952;127111.6;992;i
CA;tptinc992i;p99p99.5;1953;132770.8;992;i
CA;tptinc992i;p99p99.5;1954;132500.3;992;i
CA;tptinc992i;p99p99.5;1955;140745.2;992;i
CA;tptinc992i;p99p99.5;1956;145124.09;992;i
CA;tptinc992i;p99p99.5;1957;148978.09;992;i
CA;tptinc992i;p99p99.5;1958;153085.5;992;i
CA;tptinc992i;p99p99.5;1959;155772.0;992;i
CA;tptinc992i;p99p99.5;1960;158780.5;992;i
CA;tptinc992i;p99p99.5;1961;171945.7;992;i
CA;tptinc992i;p99p99.5;1962;176037.0;992;i
CA;tptinc992i;p99p99.5;1963;179781.8;992;i
CA;tptinc992i;p99p99.5;1964;191107.59;992;i
CA;tptinc992i;p99p99.5;1965;193946.0;992;i
CA;tptinc992i;p99p99.5;1966;198259.0;992;i
CA;tptinc992i;p99p99.5;1967;202365.3;992;i
CA;tptinc992i;p99p99.5;1968;209045.91;992;i
CA;tptinc992i;p99p99.5;1969;214028.5;992;i
CA;tptinc992i;p99p99.5;1970;214979.7;992;i
CA;tptinc992i;p99p99.5;1971;216395.7;992;i
CA;tptinc992i;p99p99.5;1972;216811.7;992;i
CA;tptinc992i;p99p99.5;1973;225117.0;992;i
CA;tptinc992i;p99p99.5;1974;227570.3;992;i
CA;tptinc992i;p99p99.5;1975;220498.5;992;i
CA;tptinc992i;p99p99.5;1976;217464.0;992;i
CA;tptinc992i;p99p99.5;1977;211419.09;992;i
CA;tptinc992i;p99p99.5;1978;208963.41;992;i
CA;tptinc992i;p99p99.5;1979;204124.2;992;i
CA;tptinc992i;p99p99.5;1980;210833.5;992;i
CA;tptinc992i;p99p99.5;1981;209340.5;992;i
CA;tptinc992i;p99p99.5;1982;204378.91;992;i
CA;tptinc992i;p99p99.5;1983;205780.59;992;i
CA;tptinc992i;p99p99.5;1984;211054.0;992;i
CA;tptinc992i;p99p99.5;1985;213799.7;992;i
CA;tptinc992i;p99p99.5;1986;212316.7;992;i
CA;tptinc992i;p99p99.5;1987;213583.5;992;i
CA;tptinc992i;p99p99.5;1988;227095.5;992;i
CA;tptinc992i;p99p99.5;1989;228725.0;992;i
CA;tptinc992i;p99p99.5;1990;225120.3;992;i
CA;tptinc992i;p99p99.5;1991;223725.7;992;i
CA;tptinc992i;p99p99.5;1992;221791.8;992;i
CA;tptinc992i;p99p99.5;1993;225374.2;992;i
CA;tptinc992i;p99p99.5;1994;234755.7;992;i
CA;tptinc992i;p99p99.5;1995;249234.7;992;i
CA;tptinc992i;p99p99.5;1996;254254.59;992;i
CA;tptinc992i;p99p99.5;1997;267277.31;992;i
CA;tptinc992i;p99p99.5;1998;278919.69;992;i
CA;tptinc992i;p99p99.5;1999;295298.59;992;i
CA;tptinc992i;p99p99.5;2000;312228.31;992;i
CA;tptinc992i;p99p100;1950;124289.2;992;i
CA;tptinc992i;p99p100;1951;120886.1;992;i
CA;tptinc992i;p99p100;1952;127111.6;992;i
CA;tptinc992i;p99p100;1953;132770.8;992;i
CA;tptinc992i;p99p100;1954;132500.3;992;i
CA;tptinc992i;p99p100;1955;140745.2;992;i
CA;tptinc992i;p99p100;1956;145124.09;992;i
CA;tptinc992i;p99p100;1957;148978.09;992;i
CA;tptinc992i;p99p100;1958;153085.5;992;i
CA;tptinc992i;p99p100;1959;155772.0;992;i
CA;tptinc992i;p99p100;1960;158780.5;992;i
CA;tptinc992i;p99p100;1961;171945.7;992;i
CA;tptinc992i;p99p100;1962;176037.0;992;i
CA;tptinc992i;p99p100;1963;179781.8;992;i
CA;tptinc992i;p99p100;1964;191107.59;992;i
CA;tptinc992i;p99p100;1965;193946.0;992;i
CA;tptinc992i;p99p100;1966;198259.0;992;i
CA;tptinc992i;p99p100;1967;202365.3;992;i
CA;tptinc992i;p99p100;1968;209045.91;992;i
CA;tptinc992i;p99p100;1969;214028.5;992;i
CA;tptinc992i;p99p100;1970;214979.7;992;i
CA;tptinc992i;p99p100;1971;216395.7;992;i
CA;tptinc992i;p99p100;1972;216811.7;992;i
CA;tptinc992i;p99p100;1973;225117.0;992;i
CA;tptinc992i;p99p100;1974;227570.3;992;i
CA;tptinc992i;p99p100;1975;220498.5;992;i
CA;tptinc992i;p99p100;1976;217464.0;992;i
CA;tptinc992i;p99p100;1977;211419.09;992;i
CA;tptinc992i;p99p100;1978;208963.41;992;i
CA;tptinc992i;p99p100;1979;204124.2;992;i
CA;tptinc992i;p99p100;1980;210833.5;992;i
CA;tptinc992i;p99p100;1981;209340.5;992;i
CA;tptinc992i;p99p100;1982;204378.91;992;i
CA;tptinc992i;p99p100;1983;205780.59;992;i
CA;tptinc992i;p99p100;1984;211054.0;992;i
CA;tptinc992i;p99p100;1985;213799.7;992;i
CA;tptinc992i;p99p100;1986;212316.7;992;i
CA;tptinc992i;p99p100;1987;213583.5;992;i
CA;tptinc992i;p99p100;1988;227095.5;992;i
CA;tptinc992i;p99p100;1989;228725.0;992;i
CA;tptinc992i;p99p100;1990;225120.3;992;i
CA;tptinc992i;p99p100;1991;223725.7;992;i
CA;tptinc992i;p99p100;1992;221791.8;992;i
CA;tptinc992i;p99p100;1993;225374.2;992;i
CA;tptinc992i;p99p100;1994;234755.7;992;i
CA;tptinc992i;p99p100;1995;249234.7;992;i
CA;tptinc992i;p99p100;1996;254254.59;992;i
CA;tptinc992i;p99p100;1997;267277.31;992;i
CA;tptinc992i;p99p100;1998;278919.69;992;i
CA;tptinc992i;p99p100;1999;295298.59;992;i
CA;tptinc992i;p99p100;2000;312228.31;992;i
CA;tptinc992i;p99.9p99.99;1950;394823.41;992;i
CA;tptinc992i;p99.9p99.99;1951;387534.31;992;i
CA;tptinc992i;p99.9p99.99;1952;383680.31;992;i
CA;tptinc992i;p99.9p99.99;1953;393854.59;992;i
CA;tptinc992i;p99.9p99.99;1954;400431.81;992;i
CA;tptinc992i;p99.9p99.99;1955;414428.0;992;i
CA;tptinc992i;p99.9p99.99;1956;421828.19;992;i
CA;tptinc992i;p99.9p99.99;1957;421077.81;992;i
CA;tptinc992i;p99.9p99.99;1958;427064.59;992;i
CA;tptinc992i;p99.9p99.99;1959;428978.41;992;i
CA;tptinc992i;p99.9p99.99;1960;432693.19;992;i
CA;tptinc992i;p99.9p99.99;1961;459837.81;992;i
CA;tptinc992i;p99.9p99.99;1962;460231.5;992;i
CA;tptinc992i;p99.9p99.99;1963;466188.41;992;i
CA;tptinc992i;p99.9p99.99;1964;500393.09;992;i
CA;tptinc992i;p99.9p99.99;1965;505928.09;992;i
CA;tptinc992i;p99.9p99.99;1966;506073.09;992;i
CA;tptinc992i;p99.9p99.99;1967;517999.41;992;i
CA;tptinc992i;p99.9p99.99;1968;541884.31;992;i
CA;tptinc992i;p99.9p99.99;1969;558416.38;992;i
CA;tptinc992i;p99.9p99.99;1970;553554.88;992;i
CA;tptinc992i;p99.9p99.99;1971;553167.0;992;i
CA;tptinc992i;p99.9p99.99;1972;548478.88;992;i
CA;tptinc992i;p99.9p99.99;1973;568229.63;992;i
CA;tptinc992i;p99.9p99.99;1974;563150.38;992;i
CA;tptinc992i;p99.9p99.99;1975;540873.5;992;i
CA;tptinc992i;p99.9p99.99;1976;508167.59;992;i
CA;tptinc992i;p99.9p99.99;1977;484003.91;992;i
CA;tptinc992i;p99.9p99.99;1978;473560.59;992;i
CA;tptinc992i;p99.9p99.99;1979;495612.81;992;i
CA;tptinc992i;p99.9p99.99;1980;509928.91;992;i
CA;tptinc992i;p99.9p99.99;1981;498811.91;992;i
CA;tptinc992i;p99.9p99.99;1982;509400.5;992;i
CA;tptinc992i;p99.9p99.99;1983;503823.69;992;i
CA;tptinc992i;p99.9p99.99;1984;532905.38;992;i
CA;tptinc992i;p99.9p99.99;1985;543129.88;992;i
CA;tptinc992i;p99.9p99.99;1986;537452.38;992;i
CA;tptinc992i;p99.9p99.99;1987;561342.88;992;i
CA;tptinc992i;p99.9p99.99;1988;654046.31;992;i
CA;tptinc992i;p99.9p99.99;1989;689235.38;992;i
CA;tptinc992i;p99.9p99.99;1990;647497.13;992;i
CA;tptinc992i;p99.9p99.99;1991;623971.81;992;i
CA;tptinc992i;p99.9p99.99;1992;616384.63;992;i
CA;tptinc992i;p99.9p99.99;1993;634739.31;992;i
CA;tptinc992i;p99.9p99.99;1994;661421.13;992;i
CA;tptinc992i;p99.9p99.99;1995;727617.81;992;i
CA;tptinc992i;p99.9p99.99;1996;780397.63;992;i
CA;tptinc992i;p99.9p99.99;1997;889127.31;992;i
CA;tptinc992i;p99.9p99.99;1998;947664.69;992;i
CA;tptinc992i;p99.9p99.99;1999;1017683.8;992;i
CA;tptinc992i;p99.9p99.99;2000;1133416.9;992;i
CA;tptinc992i;p99.9p100;1950;394823.41;992;i
CA;tptinc992i;p99.9p100;1951;387534.31;992;i
CA;tptinc992i;p99.9p100;1952;383680.31;992;i
CA;tptinc992i;p99.9p100;1953;393854.59;992;i
CA;tptinc992i;p99.9p100;1954;400431.81;992;i
CA;tptinc992i;p99.9p100;1955;414428.0;992;i
CA;tptinc992i;p99.9p100;1956;421828.19;992;i
CA;tptinc992i;p99.9p100;1957;421077.81;992;i
CA;tptinc992i;p99.9p100;1958;427064.59;992;i
CA;tptinc992i;p99.9p100;1959;428978.41;992;i
CA;tptinc992i;p99.9p100;1960;432693.19;992;i
CA;tptinc992i;p99.9p100;1961;459837.81;992;i
CA;tptinc992i;p99.9p100;1962;460231.5;992;i
CA;tptinc992i;p99.9p100;1963;466188.41;992;i
CA;tptinc992i;p99.9p100;1964;500393.09;992;i
CA;tptinc992i;p99.9p100;1965;505928.09;992;i
CA;tptinc992i;p99.9p100;1966;506073.09;992;i
CA;tptinc992i;p99.9p100;1967;517999.41;992;i
CA;tptinc992i;p99.9p100;1968;541884.31;992;i
CA;tptinc992i;p99.9p100;1969;558416.38;992;i
CA;tptinc992i;p99.9p100;1970;553554.88;992;i
CA;tptinc992i;p99.9p100;1971;553167.0;992;i
CA;tptinc992i;p99.9p100;1972;548478.88;992;i
CA;tptinc992i;p99.9p100;1973;568229.63;992;i
CA;tptinc992i;p99.9p100;1974;563150.38;992;i
CA;tptinc992i;p99.9p100;1975;540873.5;992;i
CA;tptinc992i;p99.9p100;1976;508167.59;992;i
CA;tptinc992i;p99.9p100;1977;484003.91;992;i
CA;tptinc992i;p99.9p100;1978;473560.59;992;i
CA;tptinc992i;p99.9p100;1979;495612.81;992;i
CA;tptinc992i;p99.9p100;1980;509928.91;992;i
CA;tptinc992i;p99.9p100;1981;498811.91;992;i
CA;tptinc992i;p99.9p100;1982;509400.5;992;i
CA;tptinc992i;p99.9p100;1983;503823.69;992;i
CA;tptinc992i;p99.9p100;1984;532905.38;992;i
CA;tptinc992i;p99.9p100;1985;543129.88;992;i
CA;tptinc992i;p99.9p100;1986;537452.38;992;i
CA;tptinc992i;p99.9p100;1987;561342.88;992;i
CA;tptinc992i;p99.9p100;1988;654046.31;992;i
CA;tptinc992i;p99.9p100;1989;689235.38;992;i
CA;tptinc992i;p99.9p100;1990;647497.13;992;i
CA;tptinc992i;p99.9p100;1991;623971.81;992;i
CA;tptinc992i;p99.9p100;1992;616384.63;992;i
CA;tptinc992i;p99.9p100;1993;634739.31;992;i
CA;tptinc992i;p99.9p100;1994;661421.13;992;i
CA;tptinc992i;p99.9p100;1995;727617.81;992;i
CA;tptinc992i;p99.9p100;1996;780397.63;992;i
CA;tptinc992i;p99.9p100;1997;889127.31;992;i
CA;tptinc992i;p99.9p100;1998;947664.69;992;i
CA;tptinc992i;p99.9p100;1999;1017683.8;992;i
CA;tptinc992i;p99.9p100;2000;1133416.9;992;i
CA;tptinc992i;p99.99p100;1950;1058597.1;992;i
CA;tptinc992i;p99.99p100;1951;980162.88;992;i
CA;tptinc992i;p99.99p100;1952;1051282.0;992;i
CA;tptinc992i;p99.99p100;1953;1037932.9;992;i
CA;tptinc992i;p99.99p100;1954;1025329.9;992;i
CA;tptinc992i;p99.99p100;1955;1145481.3;992;i
CA;tptinc992i;p99.99p100;1956;1113997.6;992;i
CA;tptinc992i;p99.99p100;1957;1092161.1;992;i
CA;tptinc992i;p99.99p100;1958;1082062.0;992;i
CA;tptinc992i;p99.99p100;1959;1074516.3;992;i
CA;tptinc992i;p99.99p100;1960;1086517.4;992;i
CA;tptinc992i;p99.99p100;1961;1153774.9;992;i
CA;tptinc992i;p99.99p100;1962;1113129.8;992;i
CA;tptinc992i;p99.99p100;1963;1101002.6;992;i
CA;tptinc992i;p99.99p100;1964;1201083.4;992;i
CA;tptinc992i;p99.99p100;1965;1202223.4;992;i
CA;tptinc992i;p99.99p100;1966;1168587.9;992;i
CA;tptinc992i;p99.99p100;1967;1175815.4;992;i
CA;tptinc992i;p99.99p100;1968;1216894.8;992;i
CA;tptinc992i;p99.99p100;1969;1214481.6;992;i
CA;tptinc992i;p99.99p100;1970;1175430.5;992;i
CA;tptinc992i;p99.99p100;1971;1141569.5;992;i
CA;tptinc992i;p99.99p100;1972;1194647.6;992;i
CA;tptinc992i;p99.99p100;1973;1257599.8;992;i
CA;tptinc992i;p99.99p100;1974;1310717.4;992;i
CA;tptinc992i;p99.99p100;1975;1310953.0;992;i
CA;tptinc992i;p99.99p100;1976;1169796.8;992;i
CA;tptinc992i;p99.99p100;1977;1129890.3;992;i
CA;tptinc992i;p99.99p100;1978;1119094.8;992;i
CA;tptinc992i;p99.99p100;1979;1167540.5;992;i
CA;tptinc992i;p99.99p100;1980;1231526.9;992;i
CA;tptinc992i;p99.99p100;1981;1202207.4;992;i
CA;tptinc992i;p99.99p100;1982;1555733.8;992;i
CA;tptinc992i;p99.99p100;1983;1395515.9;992;i
CA;tptinc992i;p99.99p100;1984;1545987.8;992;i
CA;tptinc992i;p99.99p100;1985;1621197.8;992;i
CA;tptinc992i;p99.99p100;1986;1539843.4;992;i
CA;tptinc992i;p99.99p100;1987;1685135.5;992;i
CA;tptinc992i;p99.99p100;1988;2335675.3;992;i
CA;tptinc992i;p99.99p100;1989;2577367.3;992;i
CA;tptinc992i;p99.99p100;1990;2250043.8;992;i
CA;tptinc992i;p99.99p100;1991;2104546.5;992;i
CA;tptinc992i;p99.99p100;1992;2020972.8;992;i
CA;tptinc992i;p99.99p100;1993;2122986.3;992;i
CA;tptinc992i;p99.99p100;1994;2222805.3;992;i
CA;tptinc992i;p99.99p100;1995;2489272.5;992;i
CA;tptinc992i;p99.99p100;1996;2753331.3;992;i
CA;tptinc992i;p99.99p100;1997;3398091.5;992;i
CA;tptinc992i;p99.99p100;1998;3734585.0;992;i
CA;tptinc992i;p99.99p100;1999;4067754.5;992;i
CA;tptinc992i;p99.99p100;2000;5064175.5;992;i
CA;tptinc992i;p99.5p99.9;1950;180890.2;992;i
CA;tptinc992i;p99.5p99.9;1951;172699.0;992;i
CA;tptinc992i;p99.5p99.9;1952;180485.5;992;i
CA;tptinc992i;p99.5p99.9;1953;185284.8;992;i
CA;tptinc992i;p99.5p99.9;1954;186956.5;992;i
CA;tptinc992i;p99.5p99.9;1955;197843.2;992;i
CA;tptinc992i;p99.5p99.9;1956;201277.3;992;i
CA;tptinc992i;p99.5p99.9;1957;204303.41;992;i
CA;tptinc992i;p99.5p99.9;1958;209712.09;992;i
CA;tptinc992i;p99.5p99.9;1959;211301.59;992;i
CA;tptinc992i;p99.5p99.9;1960;214915.5;992;i
CA;tptinc992i;p99.5p99.9;1961;231704.3;992;i
CA;tptinc992i;p99.5p99.9;1962;235250.8;992;i
CA;tptinc992i;p99.5p99.9;1963;239096.41;992;i
CA;tptinc992i;p99.5p99.9;1964;257649.2;992;i
CA;tptinc992i;p99.5p99.9;1965;260666.7;992;i
CA;tptinc992i;p99.5p99.9;1966;264099.0;992;i
CA;tptinc992i;p99.5p99.9;1967;270828.0;992;i
CA;tptinc992i;p99.5p99.9;1968;279638.91;992;i
CA;tptinc992i;p99.5p99.9;1969;286566.5;992;i
CA;tptinc992i;p99.5p99.9;1970;286035.31;992;i
CA;tptinc992i;p99.5p99.9;1971;288438.09;992;i
CA;tptinc992i;p99.5p99.9;1972;288574.81;992;i
CA;tptinc992i;p99.5p99.9;1973;301535.31;992;i
CA;tptinc992i;p99.5p99.9;1974;302578.09;992;i
CA;tptinc992i;p99.5p99.9;1975;292032.0;992;i
CA;tptinc992i;p99.5p99.9;1976;280527.81;992;i
CA;tptinc992i;p99.5p99.9;1977;271026.41;992;i
CA;tptinc992i;p99.5p99.9;1978;265614.59;992;i
CA;tptinc992i;p99.5p99.9;1979;264404.41;992;i
CA;tptinc992i;p99.5p99.9;1980;271313.19;992;i
CA;tptinc992i;p99.5p99.9;1981;269744.69;992;i
CA;tptinc992i;p99.5p99.9;1982;264966.41;992;i
CA;tptinc992i;p99.5p99.9;1983;266849.81;992;i
CA;tptinc992i;p99.5p99.9;1984;275736.81;992;i
CA;tptinc992i;p99.5p99.9;1985;280668.0;992;i
CA;tptinc992i;p99.5p99.9;1986;279484.5;992;i
CA;tptinc992i;p99.5p99.9;1987;282788.81;992;i
CA;tptinc992i;p99.5p99.9;1988;307829.19;992;i
CA;tptinc992i;p99.5p99.9;1989;313993.91;992;i
CA;tptinc992i;p99.5p99.9;1990;305849.81;992;i
CA;tptinc992i;p99.5p99.9;1991;301740.0;992;i
CA;tptinc992i;p99.5p99.9;1992;300238.0;992;i
CA;tptinc992i;p99.5p99.9;1993;304449.5;992;i
CA;tptinc992i;p99.5p99.9;1994;318255.31;992;i
CA;tptinc992i;p99.5p99.9;1995;340853.09;992;i
CA;tptinc992i;p99.5p99.9;1996;351445.5;992;i
CA;tptinc992i;p99.5p99.9;1997;376759.41;992;i
CA;tptinc992i;p99.5p99.9;1998;398101.91;992;i
CA;tptinc992i;p99.5p99.9;1999;422189.81;992;i
CA;tptinc992i;p99.5p99.9;2000;450134.59;992;i
CA;tptinc992i;p99.5p100;1950;180890.2;992;i
CA;tptinc992i;p99.5p100;1951;172699.0;992;i
CA;tptinc992i;p99.5p100;1952;180485.5;992;i
CA;tptinc992i;p99.5p100;1953;185284.8;992;i
CA;tptinc992i;p99.5p100;1954;186956.5;992;i
CA;tptinc992i;p99.5p100;1955;197843.2;992;i
CA;tptinc992i;p99.5p100;1956;201277.3;992;i
CA;tptinc992i;p99.5p100;1957;204303.41;992;i
CA;tptinc992i;p99.5p100;1958;209712.09;992;i
CA;tptinc992i;p99.5p100;1959;211301.59;992;i
CA;tptinc992i;p99.5p100;1960;214915.5;992;i
CA;tptinc992i;p99.5p100;1961;231704.3;992;i
CA;tptinc992i;p99.5p100;1962;235250.8;992;i
CA;tptinc992i;p99.5p100;1963;239096.41;992;i
CA;tptinc992i;p99.5p100;1964;257649.2;992;i
CA;tptinc992i;p99.5p100;1965;260666.7;992;i
CA;tptinc992i;p99.5p100;1966;264099.0;992;i
CA;tptinc992i;p99.5p100;1967;270828.0;992;i
CA;tptinc992i;p99.5p100;1968;279638.91;992;i
CA;tptinc992i;p99.5p100;1969;286566.5;992;i
CA;tptinc992i;p99.5p100;1970;286035.31;992;i
CA;tptinc992i;p99.5p100;1971;288438.09;992;i
CA;tptinc992i;p99.5p100;1972;288574.81;992;i
CA;tptinc992i;p99.5p100;1973;301535.31;992;i
CA;tptinc992i;p99.5p100;1974;302578.09;992;i
CA;tptinc992i;p99.5p100;1975;292032.0;992;i
